"claim_id","path","line","claim_text","domain","risk","source_type","source_location","scope","status","decision"
"MC-0278","01-项目/meta-abilities/戒断.md","144","□ **L1 Lembke多巴胺天平理解** □ **L2 Brewer正念渴求观察** □ **L3 Maté痛源识别** □ **L4 Hart选择环境建设** □ **L5 Hari社会连接重建** □ **L6 低刺激日执行** □ **L7 24小时断食执行** □ **L8 环境信号清除** □ **L9 替代行为设计** □ **L10 戒断审计**","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0279","01-项目/meta-abilities/戒断.md","149","Anna Lembke的多巴胺天平是生理机制底座。Judson Brewer的正念渴求观察是心理干预层。Gabor Maté的创伤根源是深层修复层。Carl Hart的选择环境是社会学视角。Johann Hari的社会连接是终极解药。Susan Forward的边界设立是关系保护层。Brewer的RAIN协议是即时干预工具。数字成瘾的专属策略是环境设计（删除App+灰度+充电器移出卧室）。七层合一——戒断从""控制自己不做""变为""修复痛源、重建连接、让受体自己恢复""。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0280","01-项目/meta-abilities/戒断.md","156","Lembke的临床数据——成瘾者的平均复发次数是5-7次。""复发""不是失败——是康复过程的一部分。每一次复发都在告诉你——""上次的戒断策略在哪个环节被突破了""。这个信息比你连续戒了100天更有价值——因为它暴露了你戒断系统的薄弱点。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0281","01-项目/meta-abilities/戒断.md","158","戒断不是""一次成功永远成功""的直线。戒断是螺旋上升——你戒了30天，复发了1天，然后又戒了60天，又复发了1天，然后戒了半年。每一次复发之间的""戒断窗口""在延长——这就是进步。","psychology-behavior","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0282","01-项目/meta-abilities/戒断.md","199","在他的戒烟试验中——正念训练组的戒烟率是标准治疗组的2倍。12个月后的追踪——正念组保持戒烟的比例仍然显著高于对照组。在他的情绪化饮食试验中——正念训练组的暴食频率降低了40%，而对照组的降低幅度不显著。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0283","01-项目/meta-abilities/戒断.md","203","Brewer的App（Eat Right Now、Craving to Quit）将正念训练模块化——用户每天花10-15分钟完成一个""渴求管理""微练习。数据——使用App 30天后，用户的渴求相关困扰评分平均下降40%。","psychology-behavior","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0284","01-项目/meta-abilities/戒断.md","207","下载Brewer的免费App或在笔记本上手写记录。每天至少练习一次RAIN——遇到渴求时，不做反应，完成RAIN四步。30天后——对比Day 1和Day 30，你的渴求困扰评分（1-10）降了多少。","psychology-behavior","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0285","01-项目/meta-abilities/戒断.md","216","**生理层（Lembke）**：每周至少一天24小时多巴胺断食。每天学习/工作前30分钟低多巴胺窗口。每周一天低刺激日——让D2受体持续上调。三个月后——受体敏感度可测量回升。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0286","01-项目/meta-abilities/戒断.md","218","**心理层（Brewer）**：每次想刷手机时——先用RAIN观察渴求60-90秒。大多数渴求在RAIN之后强度下降50%以上。手机环境三改——删除推荐流App、灰度模式、充电器移出卧室。","psychology-behavior","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0287","01-项目/meta-abilities/戒断.md","224","选下周。每天执行——晨间30分钟不碰屏幕（Lembke低多巴胺窗口）。每次想刷手机时做一次RAIN（Brewer渴求观察）。每天跟一个真人面对面或语音聊天至少5分钟（Hari社会连接）。7天后——评估你的屏幕使用时间（手机设置里有数据），和你的主观""想做正常事情""的感觉（1-10）。对比实验前后的数据。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0288","01-项目/meta-abilities/戒断.md","232","靶子是具体的：日均屏幕少于两小时，其中社交媒体和娱乐少于三十分钟，被动解锁少于五次，对正常事物的""想做""感七分以上。如果起点是日均六小时，离靶子差四小时，一次到位必然失败，拆成四个阶段。","psychology-behavior","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0289","01-项目/meta-abilities/戒断.md","241","Anna Lembke的多巴胺天平是生理机制底座——峰值-崩溃恒稳态。Judson Brewer的正念渴求观察是心理干预层——RAIN四步即时干预。Gabor Maté的创伤根源是深层修复层——成瘾是止痛药。Carl Hart的选择环境是社会学视角——药物不是问题，空笼子才是。Johann Hari的社会连接是终极解药——成瘾的反面是连接。十层合一——戒断从""控制自己不做""变为""修复痛源、重建连接、让受体自己恢复""。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0290","01-项目/meta-abilities/戒断.md","245","**机制一：Lembke多巴胺天平的量化。** Lembke给出了天平的操作性定义：每一次往""快乐""踩一脚，大脑自动往""痛苦""踩等量一脚——恒稳态机制。D2受体在连续两周高强度刺激后下降15-30%。恢复需24小时低刺激后开始上调，完全恢复约30天。你今天刷了三小时短视频——不是在消耗今天，是在用未来30天的动力基线买单。Lembke处方：24小时断食激活上调，每周一天低刺激日维持敏感度，每天学习前30分钟低多巴胺窗口让受体回落至基线。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0291","01-项目/meta-abilities/戒断.md","247","**机制二：Brewer RAIN的神经基础。** Brewer的fMRI实验证明：压制渴求时前额叶发""不要""，杏仁核渴求信号反被增强——意志力戒断必然失败。但RAIN观察时脑区模式切换：前额叶和岛叶激活，杏仁核被抑制。不是""更有意志力""——是换了脑回路。最关键的是Accept（接纳）：不推开渴求，允许它存在。推开渴求给它额外能量，允许存在让能量自然耗散。Lembke说渴求浪潮90秒自然退去——RAIN帮你撑过这90秒。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0292","01-项目/meta-abilities/戒断.md","251","→ **健康（Ch4）**：Lembke低刺激日=健康章核心日课。Sapolsky安全信号=渴求管理工具。Lembke多巴胺天平→Walker睡眠→Ratey BDNF→三条生理通路共享同一受体机制。→ **情绪调节（Ch10）**：Brewer RAIN=情绪调节在渴求管理中的特定应用。90秒规则=渴求浪潮的自然消退周期。→ **执行（Ch11）**：环境设计=戒断核心工具。删除App+灰度+充电器移出=Fogg模型中""提示""维度的极端应用——让坏行为的触发信号从环境中完全消失。→ **自我精神分析（Ch13）**：Maté痛源=成瘾深层根因。戒断的最终解决方案不在生理层（Lembke）也不在心理层（Brewer）——在社会连接层（Hari）和自我修复层（Maté）。修复痛源需要自我精神分析的工具箱。→ **系统思维（Ch8）**：成瘾=Meadows杠杆的系统级问题——只调参数（更努力戒）无效，需要改变系统结构（环境设计+社会连接重建+痛源修复）。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0293","01-项目/meta-abilities/戒断.md","275","了解这个模型不是为了""谴责科技公司""——是为了""让你看清敌人的战术""。每一次你被一个App""粘住""——不是因为你意志力差。是因为你对面坐着一个年薪百万的产品团队，他们的唯一KPI就是""让用户多看一秒""。他们的武器库里有——A/B测试的精确数据（知道什么颜色、什么时间、什么措辞最能触发你的多巴胺）、变量奖励的老虎机机制（下滑刷新的动作=拉老虎机的手柄）、无限滚动的设计（你永远不知道下一条是什么——不确定性最大化）。你不是在""放松""——你是在一个精心设计的注意力陷阱里当猎物。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0294","01-项目/meta-abilities/自我精神分析.md","28","Alice Miller在《天才儿童的悲剧》里写了一个残酷的真相——""一个人如果不愿意放弃'父母有一天会变成我需要的那个样子'的幻想，就永远不会真正长大。""不是""父母不该被责怪""——是他们不会变。你要在""他们不会变""的前提下设计你的修复方案。","psychology-behavior","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
